X,Site code,Site_Name,Site type,Obs_Name,Song_Type,Obs_Code,Date,Season,Time_15,Time_30,Time_5,Total trees,Simpson index (All trees),Lantana density,% Farms (in 3 km buffer),% Forest (in 3 km buffer),Total population (in 3 km buffer)
661,DW_1,Dilwara,Unrestored,DW_SD7_20200227_064500-6,Contact,1,20200227,Winter_2020,06:45,06:30,06:45,10,0.68,5,0.107517455,0.260689516,5182
662,DW_2,Dilwara,Unrestored,DW_SD35_20200221_082000-6,Song,1,20200221,Winter_2020,08:15,08:00,08:20,23,0.695652174,4,0.111965069,0.257933627,5106
663,DW_2,Dilwara,Unrestored,DW_SD35_20200221_082000-6,Song,2,20200221,Winter_2020,08:15,08:00,08:20,23,0.695652174,4,0.111965069,0.257933627,5106
664,DW_2,Dilwara,Unrestored,DW_SD35_20200221_092000-4,Song,1,20200221,Winter_2020,09:15,09:00,09:20,23,0.695652174,4,0.111965069,0.257933627,5106
665,DW_2,Dilwara,Unrestored,DW_SD35_20200221_092000-4,Song,2,20200221,Winter_2020,09:15,09:00,09:20,23,0.695652174,4,0.111965069,0.257933627,5106
666,DW_2,Dilwara,Unrestored,DW_SD35_20200221_092000-5,Song,1,20200221,Winter_2020,09:15,09:00,09:20,23,0.695652174,4,0.111965069,0.257933627,5106
667,DW_2,Dilwara,Unrestored,DW_SD35_20200221_092000-5,Song,2,20200221,Winter_2020,09:15,09:00,09:20,23,0.695652174,4,0.111965069,0.257933627,5106
668,DW_2,Dilwara,Unrestored,DW_SD35_20200221_092000-6,Song,1,20200221,Winter_2020,09:15,09:00,09:20,23,0.695652174,4,0.111965069,0.257933627,5106
669,DW_2,Dilwara,Unrestored,DW_SD35_20200222_070500-3,Song,1,20200222,Winter_2020,07:00,07:00,07:05,23,0.695652174,4,0.111965069,0.257933627,5106
670,DW_2,Dilwara,Unrestored,DW_SD35_20200222_070500-3,Song,3,20200222,Winter_2020,07:00,07:00,07:05,23,0.695652174,4,0.111965069,0.257933627,5106
671,DW_2,Dilwara,Unrestored,DW_SD35_20200222_070500-3,Song,3,20200222,Winter_2020,07:00,07:00,07:05,23,0.695652174,4,0.111965069,0.257933627,5106
672,DW_2,Dilwara,Unrestored,DW_SD35_20200222_071500-1,Song,1,20200222,Winter_2020,07:15,07:00,07:15,23,0.695652174,4,0.111965069,0.257933627,5106
673,DW_2,Dilwara,Unrestored,DW_SD35_20200222_071500-6,Song,2,20200222,Winter_2020,07:15,07:00,07:15,23,0.695652174,4,0.111965069,0.257933627,5106
674,DW_2,Dilwara,Unrestored,DW_SD35_20200222_071500-6,Song,3,20200222,Winter_2020,07:15,07:00,07:15,23,0.695652174,4,0.111965069,0.257933627,5106
675,DW_2,Dilwara,Unrestored,DW_SD35_20200222_080500-1,Song,1,20200222,Winter_2020,08:00,08:00,08:05,23,0.695652174,4,0.111965069,0.257933627,5106
676,DW_2,Dilwara,Unrestored,DW_SD35_20200222_080500-1,Song,2,20200222,Winter_2020,08:00,08:00,08:05,23,0.695652174,4,0.111965069,0.257933627,5106
677,DW_2,Dilwara,Unrestored,DW_SD35_20200222_080500-1,Song,3,20200222,Winter_2020,08:00,08:00,08:05,23,0.695652174,4,0.111965069,0.257933627,5106
678,DW_2,Dilwara,Unrestored,DW_SD35_20200222_080500-2,Song,1,20200222,Winter_2020,08:00,08:00,08:05,23,0.695652174,4,0.111965069,0.257933627,5106
679,DW_2,Dilwara,Unrestored,DW_SD35_20200224_063000-2,Song,1,20200224,Winter_2020,06:30,06:30,06:30,23,0.695652174,4,0.111965069,0.257933627,5106
680,DW_2,Dilwara,Unrestored,DW_SD35_20200224_063000-3,Song,1,20200224,Winter_2020,06:30,06:30,06:30,23,0.695652174,4,0.111965069,0.257933627,5106
681,DW_2,Dilwara,Unrestored,DW_SD35_20200224_063000-3,Contact,2,20200224,Winter_2020,06:30,06:30,06:30,23,0.695652174,4,0.111965069,0.257933627,5106
682,DW_2,Dilwara,Unrestored,DW_SD35_20200224_063000-4,Song,1,20200224,Winter_2020,06:30,06:30,06:30,23,0.695652174,4,0.111965069,0.257933627,5106
683,DW_2,Dilwara,Unrestored,DW_SD35_20200224_063000-4,Song,2,20200224,Winter_2020,06:30,06:30,06:30,23,0.695652174,4,0.111965069,0.257933627,5106
684,DW_2,Dilwara,Unrestored,DW_SD35_20200225_084000-3,Song,1,20200225,Winter_2020,08:30,08:30,08:40,23,0.695652174,4,0.111965069,0.257933627,5106
685,DW_2,Dilwara,Unrestored,DW_SD35_20200225_084000-5,Song,1,20200225,Winter_2020,08:30,08:30,08:40,23,0.695652174,4,0.111965069,0.257933627,5106
686,DW_2,Dilwara,Unrestored,DW_SD35_20200225_084000-5,Song,2,20200225,Winter_2020,08:30,08:30,08:40,23,0.695652174,4,0.111965069,0.257933627,5106
687,DW_3,Dilwara,Unrestored,DW_SD16_20200223_061000-2,Song,1,20200223,Winter_2020,06:00,06:00,06:10,12,0.75,4,0.159524244,0.239603983,6140
688,DW_3,Dilwara,Unrestored,DW_SD16_20200223_074000-4,Song,1,20200223,Winter_2020,07:30,07:30,07:40,12,0.75,4,0.159524244,0.239603983,6140
689,DW_4,Dilwara,Unrestored,DW_SD43_20200223_090000-6,Song,1,20200223,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
690,DW_4,Dilwara,Unrestored,DW_SD43_20200223_090000-6,Song,2,20200223,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
691,DW_4,Dilwara,Unrestored,DW_SD43_20200223_090000-6,Song,3,20200223,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
692,DW_4,Dilwara,Unrestored,DW_SD43_20200224_055000-3,Song,1,20200224,Winter_2020,05:45,05:30,05:50,34,0.309688581,5,0.206603458,0.3579527,7526
693,DW_4,Dilwara,Unrestored,DW_SD43_20200224_090000-3,Song,2,20200224,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
694,DW_4,Dilwara,Unrestored,DW_SD43_20200224_090000-3,Song,1,20200224,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
695,DW_4,Dilwara,Unrestored,DW_SD43_20200224_090000-5,Song,2,20200224,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
696,DW_4,Dilwara,Unrestored,DW_SD43_20200224_090000-5,Song,1,20200224,Winter_2020,09:00,09:00,09:00,34,0.309688581,5,0.206603458,0.3579527,7526
697,DW_4,Dilwara,Unrestored,DW_SD43_20200225_081000-6,Song,1,20200225,Winter_2020,08:00,08:00,08:10,34,0.309688581,5,0.206603458,0.3579527,7526
698,DW_4,Dilwara,Unrestored,DW_SD43_20200225_091000-1,Contact,1,20200225,Winter_2020,09:00,09:00,09:10,34,0.309688581,5,0.206603458,0.3579527,7526
699,DW_4,Dilwara,Unrestored,DW_SD43_20200225_091000-6,Song,1,20200225,Winter_2020,09:00,09:00,09:10,34,0.309688581,5,0.206603458,0.3579527,7526
700,DW_4,Dilwara,Unrestored,DW_SD43_20200225_091000-6,Song,2,20200225,Winter_2020,09:00,09:00,09:10,34,0.309688581,5,0.206603458,0.3579527,7526
701,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-1,Song,1,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
702,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-1,Song,2,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
703,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-2,Song,2,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
704,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-2,Song,1,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
705,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-2,Song,3,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
706,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-3,Song,1,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
707,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-4,Song,1,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
708,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-4,Song,2,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
709,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-6,Song,1,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
710,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-6,Song,2,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
711,DW_4,Dilwara,Unrestored,DW_SD43_20200227_091500-6,Song,3,20200227,Winter_2020,09:15,09:00,09:15,34,0.309688581,5,0.206603458,0.3579527,7526
712,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200209_060500-1,Song,1,20200209,Winter_2020,06:00,06:00,06:05,14,0,5,0.135659515,0.144588261,8303
713,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200209_060500-1,Song,2,20200209,Winter_2020,06:00,06:00,06:05,14,0,5,0.135659515,0.144588261,8303
714,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200209_065500-1,Song,1,20200209,Winter_2020,06:45,06:30,06:55,14,0,5,0.135659515,0.144588261,8303
715,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200209_065500-1,Song,2,20200209,Winter_2020,06:45,06:30,06:55,14,0,5,0.135659515,0.144588261,8303
716,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200209_065500-4,Song,1,20200209,Winter_2020,06:45,06:30,06:55,14,0,5,0.135659515,0.144588261,8303
717,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200209_065500-5,Song,1,20200209,Winter_2020,06:45,06:30,06:55,14,0,5,0.135659515,0.144588261,8303
718,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200210_061500-5,Song,1,20200210,Winter_2020,06:15,06:00,06:15,14,0,5,0.135659515,0.144588261,8303
719,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200210_061500-5,Song,2,20200210,Winter_2020,06:15,06:00,06:15,14,0,5,0.135659515,0.144588261,8303
720,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200210_061500-6,Song,2,20200210,Winter_2020,06:15,06:00,06:15,14,0,5,0.135659515,0.144588261,8303
721,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200210_061500-6,Song,3,20200210,Winter_2020,06:15,06:00,06:15,14,0,5,0.135659515,0.144588261,8303
722,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200210_064000-4,Song,1,20200210,Winter_2020,06:30,06:30,06:40,14,0,5,0.135659515,0.144588261,8303
723,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200210_071500-1,Song,1,20200210,Winter_2020,07:15,07:00,07:15,14,0,5,0.135659515,0.144588261,8303
724,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200211_055500-4,Contact,1,20200211,Winter_2020,05:45,05:30,05:55,14,0,5,0.135659515,0.144588261,8303
725,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200211_061000-6,Contact,1,20200211,Winter_2020,06:00,06:00,06:10,14,0,5,0.135659515,0.144588261,8303
726,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200211_061000-6,Song,2,20200211,Winter_2020,06:00,06:00,06:10,14,0,5,0.135659515,0.144588261,8303
727,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200211_063500-2,Contact,1,20200211,Winter_2020,06:30,06:30,06:35,14,0,5,0.135659515,0.144588261,8303
728,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200211_074000-1,Contact,1,20200211,Winter_2020,07:30,07:30,07:40,14,0,5,0.135659515,0.144588261,8303
729,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200212_063000-2,Contact,1,20200212,Winter_2020,06:30,06:30,06:30,14,0,5,0.135659515,0.144588261,8303
730,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200212_063000-4,Contact,1,20200212,Winter_2020,06:30,06:30,06:30,14,0,5,0.135659515,0.144588261,8303
731,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200212_083000-6,Song,1,20200212,Winter_2020,08:30,08:30,08:30,14,0,5,0.135659515,0.144588261,8303
732,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200212_083000-6,Song,1,20200212,Winter_2020,08:30,08:30,08:30,14,0,5,0.135659515,0.144588261,8303
733,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200212_083000-6,Song,2,20200212,Winter_2020,08:30,08:30,08:30,14,0,5,0.135659515,0.144588261,8303
734,JS_1,Jogi_Sondha,Unrestored,JS_SD08_20200212_083000-6,Song,2,20200212,Winter_2020,08:30,08:30,08:30,14,0,5,0.135659515,0.144588261,8303
735,JS_1,Jogi_Sondha,Unrestored,JS1_SD57_20201227_072500-3,Contact,1,20201227,Winter_2021,07:15,07:00,07:25,14,0,5,0.135659515,0.144588261,8303
736,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200209_065000-1,Song,1,20200209,Winter_2020,06:45,06:30,06:50,0,0,6,0.150521259,0.170072521,7764
737,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_061500-1,Song,1,20200210,Winter_2020,06:15,06:00,06:15,0,0,6,0.150521259,0.170072521,7764
738,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_072000-3,Song,1,20200210,Winter_2020,07:15,07:00,07:20,0,0,6,0.150521259,0.170072521,7764
739,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200209_064500-3,Song,1,20200209,Winter_2020,06:45,06:30,06:45,0,0,6,0.150521259,0.170072521,7764
740,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-1,Song,1,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
741,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-1,Song,2,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
742,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-1,Song,3,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
743,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_072000-3,Song,2,20200210,Winter_2020,07:15,07:00,07:20,0,0,6,0.150521259,0.170072521,7764
744,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-4,Song,1,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
745,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-4,Song,2,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
746,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-4,Song,3,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
747,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200211_055500-5,Song,1,20200211,Winter_2020,05:45,05:30,05:55,0,0,6,0.150521259,0.170072521,7764
748,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200211_070500-2,Song,1,20200211,Winter_2020,07:00,07:00,07:05,0,0,6,0.150521259,0.170072521,7764
749,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_054500-4,Contact,1,20200212,Winter_2020,05:45,05:30,05:45,0,0,6,0.150521259,0.170072521,7764
750,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_065500-6,Contact,1,20200212,Winter_2020,06:45,06:30,06:55,0,0,6,0.150521259,0.170072521,7764
751,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_072500-1,Song,1,20200212,Winter_2020,07:15,07:00,07:25,0,0,6,0.150521259,0.170072521,7764
752,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_073500-5,Song,1,20200212,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
753,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_073500-5,Song,1,20200212,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
754,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_074500-5,Song,1,20200212,Winter_2020,07:45,07:30,07:45,0,0,6,0.150521259,0.170072521,7764
755,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_074500-6,Song,1,20200212,Winter_2020,07:45,07:30,07:45,0,0,6,0.150521259,0.170072521,7764
756,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200210_073500-2,Song,1,20200210,Winter_2020,07:30,07:30,07:35,0,0,6,0.150521259,0.170072521,7764
757,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_074500-6,Contact,3,20200212,Winter_2020,07:45,07:30,07:45,0,0,6,0.150521259,0.170072521,7764
758,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200213_055000-2,Song,1,20200213,Winter_2020,05:45,05:30,05:50,0,0,6,0.150521259,0.170072521,7764
759,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200213_055000-2,Song,2,20200213,Winter_2020,05:45,05:30,05:50,0,0,6,0.150521259,0.170072521,7764
760,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200213_075000-2,Song,1,20200213,Winter_2020,07:45,07:30,07:50,0,0,6,0.150521259,0.170072521,7764
761,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200213_075000-2,Contact,2,20200213,Winter_2020,07:45,07:30,07:50,0,0,6,0.150521259,0.170072521,7764
762,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200213_075000-5,Song,1,20200213,Winter_2020,07:45,07:30,07:50,0,0,6,0.150521259,0.170072521,7764
763,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200213_075000-5,Song,2,20200213,Winter_2020,07:45,07:30,07:50,0,0,6,0.150521259,0.170072521,7764
764,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200214_080500-3,Song,1,20200214,Winter_2020,08:00,08:00,08:05,0,0,6,0.150521259,0.170072521,7764
765,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200214_080500-3,Song,2,20200214,Winter_2020,08:00,08:00,08:05,0,0,6,0.150521259,0.170072521,7764
766,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200214_082500-1,Song,2,20200214,Winter_2020,08:15,08:00,08:25,0,0,6,0.150521259,0.170072521,7764
767,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200214_082500-1,Contact,1,20200214,Winter_2020,08:15,08:00,08:25,0,0,6,0.150521259,0.170072521,7764
768,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200214_082500-3,Song,1,20200214,Winter_2020,08:15,08:00,08:25,0,0,6,0.150521259,0.170072521,7764
769,JS_2,Jogi_Sondha,Unrestored,JS_SD33_20200212_074500-6,Song,2,20200212,Winter_2020,07:45,07:30,07:45,0,0,6,0.150521259,0.170072521,7764
770,JS_2,Jogi_Sondha,Unrestored,JS2_SD35_20210104_060000-2,Song,1,20210104,Winter_2021,06:00,06:00,06:00,0,0,6,0.150521259,0.170072521,7764
771,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-4,Song,1,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
772,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-4,Song,3,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
773,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-4,Song,2,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
774,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-4,Song,4,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
775,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-5,Song,1,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
776,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-5,Contact,3,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
777,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-5,Song,4,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
778,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-5,Contact,2,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
779,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-6,Song,2,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
780,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-6,Contact,3,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
781,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-6,Contact,4,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
782,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-6,Song,5,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
783,KW_2,Kutwahi,LLD,KW_SD08_20200221_091000-6,Song,1,20200221,Winter_2020,09:00,09:00,09:10,15,0.711111111,1,0.192372249,0.532856895,6620
784,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-2,Song,2,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
785,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-2,Song,1,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
786,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-3,Song,1,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
787,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-3,Contact,2,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
788,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-3,Song,3,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
789,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-4,Song,1,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
790,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-4,Song,2,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
791,KW_2,Kutwahi,LLD,KW_SD08_20200222_080500-6,Song,1,20200222,Winter_2020,08:00,08:00,08:05,15,0.711111111,1,0.192372249,0.532856895,6620
792,KW_2,Kutwahi,LLD,KW_SD08_20200222_084000-1,Song,2,20200222,Winter_2020,08:30,08:30,08:40,15,0.711111111,1,0.192372249,0.532856895,6620
793,KW_2,Kutwahi,LLD,KW_SD08_20200222_084000-1,Song,1,20200222,Winter_2020,08:30,08:30,08:40,15,0.711111111,1,0.192372249,0.532856895,6620
794,KW_2,Kutwahi,LLD,KW_SD08_20200222_084000-4,Contact,1,20200222,Winter_2020,08:30,08:30,08:40,15,0.711111111,1,0.192372249,0.532856895,6620
795,KW_2,Kutwahi,LLD,KW_SD08_20200223_090000-5,Contact,1,20200223,Winter_2020,09:00,09:00,09:00,15,0.711111111,1,0.192372249,0.532856895,6620
796,KW_2,Kutwahi,LLD,KW_SD08_20200223_090000-6,Song,1,20200223,Winter_2020,09:00,09:00,09:00,15,0.711111111,1,0.192372249,0.532856895,6620
797,KW_2,Kutwahi,LLD,KW_SD08_20200223_090000-6,Contact,2,20200223,Winter_2020,09:00,09:00,09:00,15,0.711111111,1,0.192372249,0.532856895,6620
798,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-2,Song,1,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
799,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-2,Song,2,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
800,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-3,Song,1,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
801,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-4,Song,1,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
802,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-5,Song,1,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
803,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-5,Song,2,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
804,KW_3,Kutwahi,LLD,KW_SD27_20200223_064500-6,Song,1,20200223,Winter_2020,06:45,06:30,06:45,28,0.739795918,1,0.1335037,0.661969416,4799
805,KW_3,Kutwahi,LLD,KW3_SD14_20210108_072000-2,Song,1,20210108,Winter_2021,07:15,07:00,07:20,28,0.739795918,1,0.1335037,0.661969416,4799
806,KW_3,Kutwahi,LLD,KW3_SD14_20210108_072000-2,Song,3,20210108,Winter_2021,07:15,07:00,07:20,28,0.739795918,1,0.1335037,0.661969416,4799
807,KW_4,Kutwahi,LLD,KW4_SD36_20201209_063500-4,Song,1,20201209,Winter_2021,06:30,06:30,06:35,37,0.80788897,1,0.102707904,0.721671149,5067
808,KW_4,Kutwahi,LLD,KW4_SD36_20201209_063500-4,Song,2,20201209,Winter_2021,06:30,06:30,06:35,37,0.80788897,1,0.102707904,0.721671149,5067
809,KW_4,Kutwahi,LLD,KW4_SD36_20201209_063500-4,Song,3,20201209,Winter_2021,06:30,06:30,06:35,37,0.80788897,1,0.102707904,0.721671149,5067
810,KW_4,Kutwahi,LLD,KW4_SD36_20201209_063500-5,Song,1,20201209,Winter_2021,06:30,06:30,06:35,37,0.80788897,1,0.102707904,0.721671149,5067
811,KW_4,Kutwahi,LLD,KW4_SD36_20201209_063500-5,Song,2,20201209,Winter_2021,06:30,06:30,06:35,37,0.80788897,1,0.102707904,0.721671149,5067
812,KW_4,Kutwahi,LLD,KW4_SD36_20201209_063500-5,Contact,3,20201209,Winter_2021,06:30,06:30,06:35,37,0.80788897,1,0.102707904,0.721671149,5067
813,KW_4,Kutwahi,LLD,KW4_SD36_20201210_081500-2,Alarm/Distress,1,20201210,Winter_2021,08:15,08:00,08:15,37,0.80788897,1,0.102707904,0.721671149,5067
814,KW_4,Kutwahi,LLD,KW4_SD36_20201210_081500-2,Alarm/Distress,3,20201210,Winter_2021,08:15,08:00,08:15,37,0.80788897,1,0.102707904,0.721671149,5067
815,KW_4,Kutwahi,LLD,KW4_SD36_20201210_081500-2,Alarm/Distress,4,20201210,Winter_2021,08:15,08:00,08:15,37,0.80788897,1,0.102707904,0.721671149,5067
816,KW_4,Kutwahi,LLD,KW4_SD36_20201210_081500-2,Song,5,20201210,Winter_2021,08:15,08:00,08:15,37,0.80788897,1,0.102707904,0.721671149,5067
817,KW_4,Kutwahi,LLD,KW4_SD36_20201210_081500-2,Song,6,20201210,Winter_2021,08:15,08:00,08:15,37,0.80788897,1,0.102707904,0.721671149,5067
